Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
R28,120,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,99.9708,-99.0566,-90.0,top
R29,10K,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,187.9564,-77.56312,180.0,top
R30,10K,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,189.7598,-71.67032,-90.0,top
SW1,Enter BTN,SW_Push_1P1T_NO_6x6mm_H9.5mm,202.4988,-76.1576,90.0,top
SW2,Down BTN,SW_Push_1P1T_NO_6x6mm_H9.5mm,210.6488,-76.1576,90.0,top
SW3,OLED Select,SW_CuK_JS202011CQN_DPDT_Straight,163.3988,-58.2726,180.0,top
SW4,DMX_LOR_Select,SW_CuK_JS202011CQN_DPDT_Straight,91.2488,-101.3626,90.0,top
U1,OKI-78SR-5,Universal_5V_Horizontal,192.2568,-89.3176,90.0,top
U2,24LC256,SOIC-8_3.9x4.9mm_P1.27mm,154.02104,-74.73908,180.0,top
U3,POCKETBEAGLE-SC-569,BEAGLE_POCKETBEAGLE-SC-569,157.41036,-79.2446,-90.0,top
U4,SN74HCT245N,SN74HCT245NSR,117.1666,-101.4442,-90.0,top
U5,SN74HCT245N,SN74HCT245NSR,175.46976,-101.65248,-90.0,top
U6,UA9638CDR,SOIC-8_3.9x4.9mm_P1.27mm,103.862,-97.7866,0.0,top
U7,AM26C31,SOIC-16_3.9x9.9mm_P1.27mm,119.5288,-82.3776,270.0,top
U8,TPS2051BDBVR,SOT-753,191.8426,-76.16612,180.0,top
U9,TPD4S009DBVR,SOT-23-6_Handsoldering,201.3688,-62.6426,90.0,top
